id,case_number,date,block,iucr,crime_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,city,data_source,fetch_date
14064826,JJ533405,2025-12-24 10:41:00,040XX W IRVING PARK RD,051B,ASSAULT,AGGRAVATED - OTHER FIREARM,DRUG STORE,True,False,1732,017,45,16,04A,1148903,1926279,2025,2026-01-02T15:41:20.000,41.953643409,-87.72801475,"{'latitude': '41.953643409', 'longitude': '-87.72801475', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064636,JJ533376,2025-12-24 10:48:00,021XX S PULASKI RD,0560,ASSAULT,SIMPLE,CTA BUS,False,False,1014,010,24,29,08A,1150046,1889312,2025,2026-01-01T15:46:55.000,41.852180051,-87.724776967,"{'latitude': '41.852180051', 'longitude': '-87.724776967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064721,JJ533423,2025-12-24 10:54:00,045XX N SHERIDAN RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1914,019,46,3,08B,1168791,1930527,2025,2026-01-01T15:46:55.000,41.964891329,-87.65478095,"{'latitude': '41.964891329', 'longitude': '-87.65478095', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064684,JJ533437,2025-12-24 11:16:00,080XX S PAULINA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0611,006,17,71,08B,1166407,1851466,2025,2026-01-01T15:46:55.000,41.74799231,-87.665806177,"{'latitude': '41.74799231', 'longitude': '-87.665806177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065305,JJ533479,2025-12-24 11:19:00,001XX N KOSTNER AVE,0462,BATTERY,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,False,1113,011,28,26,04B,1147040,1900286,2025,2026-01-01T15:46:55.000,41.882351979,-87.735529458,"{'latitude': '41.882351979', 'longitude': '-87.735529458', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064726,JJ533433,2025-12-24 11:20:00,020XX W HARRISON ST,051A,ASSAULT,AGGRAVATED - HANDGUN,HOSPITAL BUILDING / GROUNDS,False,False,1225,012,27,28,04A,1162956,1897370,2025,2026-01-01T15:46:55.000,41.874031119,-87.67716749,"{'latitude': '41.874031119', 'longitude': '-87.67716749', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064969,JJ533619,2025-12-24 11:23:00,007XX N LARAMIE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,1531,015,37,25,08A,1141561,1904334,2025,2026-01-01T15:46:55.000,41.893563154,-87.755548567,"{'latitude': '41.893563154', 'longitude': '-87.755548567', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064773,JJ533399,2025-12-24 11:30:00,084XX S HOYNE AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,True,0614,006,18,71,04B,1163830,1848616,2025,2026-01-01T15:46:55.000,41.740225957,-87.675329027,"{'latitude': '41.740225957', 'longitude': '-87.675329027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065007,JJ533489,2025-12-24 11:30:00,064XX W BELLE PLAINE AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,False,False,1632,016,38,17,04A,1132773,1926696,2025,2026-01-01T15:46:55.000,41.955085018,-87.787301426,"{'latitude': '41.955085018', 'longitude': '-87.787301426', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064754,JJ533466,2025-12-24 11:30:00,050XX W ERIE ST,0460,BATTERY,SIMPLE,APARTMENT,True,True,1532,015,37,25,08B,1142621,1903850,2025,2026-01-01T15:46:55.000,41.892215347,-87.751667556,"{'latitude': '41.892215347', 'longitude': '-87.751667556', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064677,JJ533416,2025-12-24 11:34:00,0000X W DIVISION ST,0460,BATTERY,SIMPLE,RESTAURANT,False,False,1824,018,2,8,08B,1175580,1908361,2025,2026-01-01T15:46:55.000,41.903916853,-87.630487893,"{'latitude': '41.903916853', 'longitude': '-87.630487893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065368,JJ533430,2025-12-24 11:35:00,008XX W ADDISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1924,019,44,6,08B,1170200,1924134,2025,2026-01-01T15:46:55.000,41.947317986,-87.649787936,"{'latitude': '41.947317986', 'longitude': '-87.649787936', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064766,JJ533488,2025-12-24 12:00:00,061XX N WASHTENAW AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2413,024,40,2,08B,1157219,1940704,2025,2026-01-01T15:46:55.000,41.993061106,-87.697050321,"{'latitude': '41.993061106', 'longitude': '-87.697050321', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14069513,JJ539009,2025-12-24 12:00:00,0000X W 87TH ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA PLATFORM,True,True,0634,006,21,44,04A,1177549,1847286,2025,2026-01-01T15:46:55.000,41.736277427,-87.62510451,"{'latitude': '41.736277427', 'longitude': '-87.62510451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064737,JJ533484,2025-12-24 12:00:00,039XX W WASHINGTON BLVD,0275,CRIMINAL SEXUAL ASSAULT,ATTEMPT AGGRAVATED - OTHER,CAR WASH,False,False,1122,011,28,26,02,1150075,1900126,2025,2026-01-08T15:45:27.000,41.881854367,-87.724388981,"{'latitude': '41.881854367', 'longitude': '-87.724388981', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14079393,JK110121,2025-12-24 12:00:00,017XX W 80TH ST,0460,BATTERY,SIMPLE,APARTMENT,False,False,0611,006,17,71,08B,1166177,1851647,2025,2026-01-14T15:42:59.000,41.748493893,-87.666643834,"{'latitude': '41.748493893', 'longitude': '-87.666643834', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064789,JJ533583,2025-12-24 12:12:00,015XX N CICERO AVE,0560,ASSAULT,SIMPLE,SIDEWALK,False,True,2533,025,37,25,08A,1144103,1909762,2025,2026-01-01T15:46:55.000,41.908410838,-87.746076105,"{'latitude': '41.908410838', 'longitude': '-87.746076105', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064759,JJ533506,2025-12-24 12:17:00,048XX W MEDILL AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,True,False,2522,025,31,19,04A,1143702,1915191,2025,2026-01-01T15:46:55.000,41.923316108,-87.747412947,"{'latitude': '41.923316108', 'longitude': '-87.747412947', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064774,JJ533490,2025-12-24 12:25:00,046XX W NORTH AVE,0275,CRIMINAL SEXUAL ASSAULT,ATTEMPT AGGRAVATED - OTHER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2533,025,37,25,02,1145011,1910225,2025,2026-01-01T15:46:55.000,41.909664252,-87.742728815,"{'latitude': '41.909664252', 'longitude': '-87.742728815', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064794,JJ533559,2025-12-24 12:30:00,069XX S PAXTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0331,003,5,43,08B,1192078,1859358,2025,2026-01-01T15:46:55.000,41.769063592,-87.571484404,"{'latitude': '41.769063592', 'longitude': '-87.571484404', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065295,JJ533505,2025-12-24 12:35:00,001XX E RANDOLPH ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,0114,001,42,32,08B,1177619,1901296,2025,2026-01-11T15:40:46.000,41.884484068,-87.623213022,"{'latitude': '41.884484068', 'longitude': '-87.623213022', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064828,JJ533510,2025-12-24 12:55:00,077XX S HOYNE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,0611,006,18,71,04A,1163709,1853235,2025,2026-01-01T15:46:55.000,41.752903718,-87.675643005,"{'latitude': '41.752903718', 'longitude': '-87.675643005', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14067227,JJ536227,2025-12-24 13:00:00,055XX W MONROE ST,0560,ASSAULT,SIMPLE,STREET,False,True,1522,015,29,25,08A,1139647,1899116,2025,2026-01-01T15:46:55.000,41.879279456,-87.76270556,"{'latitude': '41.879279456', 'longitude': '-87.76270556', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064977,JJ533646,2025-12-24 13:00:00,080XX S YATES BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0414,004,7,46,08B,1193587,1852137,2025,2026-01-01T15:46:55.000,41.749211798,-87.566189275,"{'latitude': '41.749211798', 'longitude': '-87.566189275', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065032,JJ533592,2025-12-24 13:15:00,056XX S ASHLAND AVE,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,0713,007,16,67,08A,1166638,1867225,2025,2026-01-01T15:46:55.000,41.791232159,-87.664510666,"{'latitude': '41.791232159', 'longitude': '-87.664510666', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064787,JJ533541,2025-12-24 13:25:00,043XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0221,002,3,38,08B,1179581,1876320,2025,2026-01-01T15:46:55.000,41.815903526,-87.6167737,"{'latitude': '41.815903526', 'longitude': '-87.6167737', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064769,JJ533542,2025-12-24 13:30:00,010XX N KARLOV AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,1111,011,37,23,08A,1148862,1906640,2025,2026-01-01T15:46:55.000,41.899753015,-87.728674576,"{'latitude': '41.899753015', 'longitude': '-87.728674576', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065969,JJ533550,2025-12-24 13:40:00,095XX S ASHLAND AVE,0460,BATTERY,SIMPLE,STREET,False,False,2213,022,21,72,08B,1167338,1841621,2025,2026-01-01T15:46:55.000,41.720956311,-87.662675794,"{'latitude': '41.720956311', 'longitude': '-87.662675794', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065298,JJ533576,2025-12-24 13:40:00,110XX S HOMEWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2212,022,19,75,08B,1165634,1831314,2025,2026-01-01T15:46:55.000,41.692708469,-87.669208352,"{'latitude': '41.692708469', 'longitude': '-87.669208352', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064778,JJ533556,2025-12-24 13:45:00,036XX W MONTROSE AVE,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",ALLEY,False,False,1723,017,33,14,08B,1151182,1928994,2025,2026-01-01T15:46:55.000,41.961049085,-87.719565373,"{'latitude': '41.961049085', 'longitude': '-87.719565373', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064848,JJ533639,2025-12-24 13:46:00,011XX N CHRISTIANA AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,APARTMENT,False,True,1121,011,26,23,04B,1153782,1907357,2025,2026-01-01T15:46:55.000,41.901623953,-87.710584153,"{'latitude': '41.901623953', 'longitude': '-87.710584153', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065380,JJ533575,2025-12-24 13:50:00,059XX W HIGGINS AVE,0560,ASSAULT,SIMPLE,GAS STATION,False,False,1622,016,45,11,08A,1135397,1933232,2025,2026-01-01T15:46:55.000,41.972974148,-87.777499083,"{'latitude': '41.972974148', 'longitude': '-87.777499083', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064861,JJ533594,2025-12-24 14:00:00,011XX N CHRISTIANA AVE,0460,BATTERY,SIMPLE,APARTMENT,False,True,1121,011,26,23,08B,1153782,1907357,2025,2026-01-01T15:46:55.000,41.901623953,-87.710584153,"{'latitude': '41.901623953', 'longitude': '-87.710584153', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064937,JJ533658,2025-12-24 14:14:00,090XX S MUSKEGON AVE,0325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,0423,004,10,46,03,1196583,1845540,2025,2026-01-01T15:46:55.000,41.73103528,-87.555429507,"{'latitude': '41.73103528', 'longitude': '-87.555429507', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064994,JJ533666,2025-12-24 14:16:00,020XX E 71ST ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,0331,003,5,43,04B,1190856,1858321,2025,2026-01-01T15:46:55.000,41.766247597,-87.575997062,"{'latitude': '41.766247597', 'longitude': '-87.575997062', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064890,JJ533645,2025-12-24 14:35:00,024XX W 45TH ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,0922,009,15,58,08A,1160935,1874772,2025,2026-01-01T15:46:55.000,41.812061934,-87.685213776,"{'latitude': '41.812061934', 'longitude': '-87.685213776', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064913,JJ533620,2025-12-24 14:47:00,027XX W BERWYN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,False,False,2011,020,40,4,04A,1157192,1935090,2025,2026-01-01T15:46:55.000,41.977656583,-87.697302989,"{'latitude': '41.977656583', 'longitude': '-87.697302989', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065509,JJ534430,2025-12-24 15:00:00,018XX N KEELER AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,2534,025,26,20,08B,1148099,1911835,2025,2026-01-01T15:46:55.000,41.914023344,-87.731343194,"{'latitude': '41.914023344', 'longitude': '-87.731343194', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065077,JJ533688,2025-12-24 15:27:00,040XX S MAPLEWOOD AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,True,True,0921,009,12,58,04B,1160032,1877702,2025,2026-01-19T15:41:09.000,41.820120853,-87.68844532,"{'latitude': '41.820120853', 'longitude': '-87.68844532', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064926,JJ533782,2025-12-24 15:30:00,032XX W LAKE ST,0560,ASSAULT,SIMPLE,CTA PLATFORM,False,False,1123,011,28,27,08A,1154840,1901084,2025,2026-01-01T15:46:55.000,41.884389103,-87.706866213,"{'latitude': '41.884389103', 'longitude': '-87.706866213', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14069813,JJ539596,2025-12-24 15:30:00,002XX W 115TH ST,0320,ROBBERY,STRONG ARM - NO WEAPON,RESIDENCE,False,False,0522,005,9,53,03,1176535,1828680,2025,2026-01-01T15:46:55.000,41.685242809,-87.629376718,"{'latitude': '41.685242809', 'longitude': '-87.629376718', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065108,JJ533690,2025-12-24 15:40:00,068XX S STONY ISLAND AVE,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,False,False,0332,003,5,43,08A,1188039,1860010,2025,2026-01-01T15:46:55.000,41.770949956,-87.586268451,"{'latitude': '41.770949956', 'longitude': '-87.586268451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064996,JJ533776,2025-12-24 15:50:00,051XX W AUGUSTA BLVD,0460,BATTERY,SIMPLE,STREET,True,False,1531,015,37,25,08B,1141594,1906163,2025,2026-01-01T15:46:55.000,41.898581536,-87.755382118,"{'latitude': '41.898581536', 'longitude': '-87.755382118', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065139,JJ533957,2025-12-24 16:00:00,047XX N LOWELL AVE,0265,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,APARTMENT,False,False,1722,017,39,14,02,1146518,1931295,2025,2026-01-01T15:46:55.000,41.967453596,-87.736653933,"{'latitude': '41.967453596', 'longitude': '-87.736653933', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064931,JJ533738,2025-12-24 16:09:00,006XX W SURF ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,1934,019,44,6,08B,1171548,1919607,2025,2026-01-01T15:46:55.000,41.934866119,-87.644966705,"{'latitude': '41.934866119', 'longitude': '-87.644966705', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064897,JJ533715,2025-12-24 16:10:00,031XX W LAKE ST,0460,BATTERY,SIMPLE,STREET,False,False,1222,012,27,27,08B,1155459,1901041,2025,2026-01-01T15:46:55.000,41.884258684,-87.704594314,"{'latitude': '41.884258684', 'longitude': '-87.704594314', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065074,JJ533768,2025-12-24 16:10:00,005XX N KEDZIE AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,True,False,1221,012,27,23,08B,1154949,1903386,2025,2026-01-01T15:46:55.000,41.890703831,-87.70640419,"{'latitude': '41.890703831', 'longitude': '-87.70640419', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14064959,JJ533754,2025-12-24 16:24:00,083XX S SAGINAW AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,0423,004,7,46,08B,1195284,1850211,2025,2026-01-01T15:46:55.000,41.743885013,-87.560034356,"{'latitude': '41.743885013', 'longitude': '-87.560034356', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
